"W1","W2","W3","W4","A","Y"
0,1,0.304058952024207,1,0,1
0,1,0.815686083165929,3,0,1
1,1,0.453060038154945,0,1,1
0,1,0.0751941171474755,3,0,1
0,1,0.69139610696584,2,0,0
0,1,0.424109615618363,2,0,1
1,0,0.0252209904137999,2,0,0
1,1,0.194484274135903,1,0,0
1,1,0.275535954395309,1,0,1
0,1,0.705902185291052,2,0,1
1,1,0.0713760717771947,2,0,1
1,1,0.845692781964317,3,0,1
1,1,0.231566241476685,0,1,0
0,0,0.352047763066366,2,1,1
1,1,0.156275218119845,1,1,1
1,1,0.051070845220238,2,0,1
1,0,0.484054151922464,3,1,1
0,1,0.300941805820912,1,0,1
1,1,0.503575735725462,1,1,1
0,0,0.980441444786265,3,1,0
1,0,0.265260069863871,2,1,0
1,0,0.380244147498161,2,1,0
0,1,0.527363660745323,1,0,1
0,1,0.907216111663729,3,0,1
1,1,0.170964356279001,1,0,1
1,1,0.92243181890808,2,0,1
1,1,0.970266935415566,2,0,0
0,1,0.279558341950178,3,0,1
1,1,0.263195264851674,1,0,1
0,1,0.65041826851666,3,0,1
1,1,0.718797501875088,2,0,1
0,1,0.725149149540812,2,0,0
0,1,0.537422637687996,2,1,1
0,1,0.834970231167972,1,0,0
1,0,0.62832039874047,1,1,0
0,1,0.0530755133368075,3,1,0
0,0,0.0623079848010093,3,0,0
0,1,0.6621327213943,0,0,1
0,1,0.0514510809443891,1,0,0
0,1,0.827074121218175,2,0,0
1,0,0.836335992673412,3,1,1
0,1,0.655507418327034,1,0,1
0,1,0.518352673389018,1,1,1
0,0,0.568072650581598,3,1,1
1,1,0.672665487974882,1,0,1
1,1,0.6313799880445,2,0,1
1,1,0.122580010211095,2,0,1
0,1,0.48161040735431,1,1,1
0,1,0.089510252000764,2,0,1
0,1,0.880463340319693,1,0,1
0,1,0.231924709863961,1,0,0
1,0,0.546885691117495,3,1,0
1,1,0.989163957536221,1,0,0
0,1,0.99529392994009,2,0,1
1,0,0.389134984696284,3,0,0
1,1,0.139469944871962,2,0,0
1,0,0.254778773523867,2,1,1
0,1,0.42580056283623,2,0,1
1,1,0.263693718006834,1,0,1
1,1,0.156212657690048,2,0,1
1,0,0.44478652602993,2,1,1
1,0,0.278571039903909,1,1,1
1,1,0.516910370672122,2,0,1
0,1,0.460508487652987,1,0,1
1,1,0.823416185798123,2,0,1
1,1,0.710072146262974,2,0,1
0,1,0.38043867982924,2,0,1
1,1,0.196397660067305,0,0,1
1,1,0.729446777375415,2,0,1
0,0,0.842587480787188,2,1,0
0,0,0.490908818785101,2,1,1
1,0,0.285243988037109,3,0,1
0,0,0.803713615750894,2,1,0
1,1,0.847929119830951,2,1,1
1,1,0.355459713144228,1,0,1
1,1,0.755936837987974,0,1,1
1,1,0.150463887723163,1,0,1
0,1,0.472289864672348,2,0,1
0,1,0.92555919662118,3,0,1
1,0,0.955801639240235,3,0,0
0,1,0.94376078969799,2,0,0
0,1,0.942881632130593,2,0,1
1,1,0.265790247824043,2,0,1
0,0,0.638982974225655,3,1,0
0,1,0.8206786531955,1,0,1
1,1,0.0168277819175273,1,0,0
0,1,0.477987461257726,2,1,1
1,0,0.717204384040087,2,1,1
1,0,0.331338719232008,3,1,0
0,1,0.293545725056902,2,0,1
1,1,0.750940090743825,1,0,1
1,0,0.285952394129708,1,1,0
1,1,0.244892599526793,2,0,1
1,1,0.330115352524444,2,0,1
1,1,0.576363006606698,2,0,1
1,1,0.71497691120021,1,0,1
1,0,0.605453742668033,2,1,0
0,1,0.841390993678942,3,0,1
0,1,0.15170820383355,2,0,1
0,1,0.566889341920614,3,0,1
0,0,0.496894291834906,2,1,0
1,1,0.387257629772648,2,1,1
0,1,0.84737212699838,2,0,1
0,0,0.0918799927458167,3,1,1
0,0,0.380272700916976,2,0,0
1,1,0.172905897023156,1,0,0
1,1,0.189652406843379,2,0,0
1,0,0.13607195019722,2,1,0
0,1,0.407504229340702,1,0,1
1,0,0.277767956955358,1,1,0
1,0,0.773979602148756,3,0,0
0,1,0.478009070502594,1,0,1
0,0,0.0863126262556762,3,1,1
1,1,0.85906610544771,2,0,0
0,1,0.636506495531648,3,1,1
1,0,0.531347230775282,2,0,0
0,0,0.741713788127527,3,1,1
1,1,0.83913375553675,0,0,1
0,1,0.720535562140867,2,0,1
0,0,0.620545897167176,3,1,1
0,1,0.632968960795552,1,0,1
0,1,0.418368921149522,2,0,1
0,1,0.571018339600414,1,1,1
1,1,0.617480023764074,1,1,0
1,1,0.0488087683916092,0,0,0
0,1,0.269542350200936,1,0,1
1,0,0.188300267560408,2,1,0
1,0,0.557834220817313,2,1,1
1,0,0.233000277541578,3,1,0
0,0,0.699449442094192,1,1,0
1,1,0.340561852790415,1,0,1
1,1,0.609332712832838,0,1,1
0,1,0.675708381691948,2,0,1
0,0,0.109954558312893,3,1,1
0,1,0.433687017066404,0,1,1
1,1,0.616264747455716,2,0,1
1,1,0.569855500012636,2,1,1
0,1,0.828083143103868,0,1,1
0,0,0.0408339209388942,2,1,0
1,1,0.072517114225775,1,0,1
0,0,0.230246183462441,1,1,0
0,0,0.830562238348648,1,1,0
1,1,0.547142862109467,1,0,1
0,1,0.0984765517059714,0,0,0
1,1,0.537241508485749,3,0,1
0,1,0.924600593047217,3,0,1
1,1,0.420321377692744,1,0,1
1,1,0.719938023947179,3,0,1
0,0,0.789647669997066,2,0,0
1,0,0.97985508851707,2,1,0
0,0,0.127537058666348,2,0,0
1,0,0.0112227941863239,1,0,0
1,1,0.524347563739866,2,0,1
0,0,0.696200739825144,2,1,0
1,1,0.172275551827624,2,0,1
1,0,0.738609855994582,3,0,1
0,1,0.265203242423013,2,0,1
0,1,0.0267965779639781,0,0,1
1,1,0.18599556828849,2,0,1
1,0,0.64908877434209,3,1,1
1,1,0.799575181445107,3,0,1
0,1,0.839081934653223,1,0,1
1,1,0.86129065672867,3,0,0
1,0,0.33622714667581,1,1,0
0,0,0.0705580147914588,2,1,0
1,0,0.510671607451513,3,1,1
0,1,0.132585568819195,2,0,1
1,1,0.732813585549593,3,0,1
1,1,0.246273500612006,2,0,1
1,0,0.598963807569817,2,1,0
0,1,0.0565275039989501,0,0,0
1,1,0.941276640864089,1,0,1
0,0,0.875231842510402,3,1,0
1,0,0.655833237571642,3,1,0
0,0,0.978520219447091,2,1,0
0,1,0.907717026304454,3,0,1
1,1,0.0881499263923615,2,0,1
1,1,0.742911480832845,1,1,1
0,1,0.658033922081813,0,0,1
1,0,0.212064651539549,2,0,0
1,0,0.891012375243008,3,1,0
0,1,0.401440461864695,2,0,1
0,0,0.530373934423551,3,1,0
1,0,0.0314584826119244,0,1,0
0,1,0.0252492972649634,0,0,0
1,1,0.983020084910095,2,0,0
1,0,0.298500067554414,2,0,0
1,0,0.58404238615185,2,1,1
1,0,0.660277074901387,2,1,0
0,1,0.477808564901352,0,0,1
0,0,0.717347522033378,3,1,1
0,0,0.450639897957444,3,1,0
0,1,0.645137175451964,1,0,1
1,0,0.269147472688928,1,1,0
1,1,0.751633398234844,1,0,1
1,1,0.187326573766768,0,0,0
1,1,0.178504573879763,1,0,1
1,0,0.734206873690709,2,0,0
1,1,0.355454138014466,3,0,1
0,1,0.242738085333258,1,0,1
1,1,0.683399765519425,1,0,1
1,0,0.247192190261558,2,1,0
0,1,0.1946735389065,2,0,1
0,1,0.55396688147448,1,1,1
1,0,0.97942741913721,3,0,0
1,1,0.929457335500047,0,0,0
1,0,0.824580573942512,3,1,0
0,1,0.758712599752471,1,0,1
0,1,0.566412241430953,1,0,0
0,0,0.253728883108124,2,1,0
0,1,0.498546924209222,1,0,1
1,1,0.486348040169105,2,0,1
0,1,0.609439757652581,1,0,1
0,1,0.139825276099145,2,0,1
0,0,0.232049698242918,2,1,1
1,0,0.289851769339293,2,0,0
1,1,0.335354192880914,1,0,1
0,1,0.298925165086985,2,0,1
0,1,0.129848123993725,3,0,1
0,0,0.0890740342438221,1,1,0
1,1,0.635289849480614,2,0,1
1,1,0.333954317728058,1,0,1
1,0,0.314465467585251,2,1,0
1,0,0.722686150576919,3,0,0
1,1,0.875460672657937,3,0,1
0,0,0.119266278576106,2,1,0
1,1,0.596317381830886,1,0,0
0,1,0.664313675602898,3,0,0
0,1,0.769913003547117,3,0,1
1,1,0.143281334778294,1,0,0
1,1,0.207826773170382,3,0,1
0,0,0.044711543712765,2,0,0
1,1,0.138296142686158,2,0,1
0,1,0.0792668960057199,2,0,0
0,1,0.805192531086504,1,0,1
1,0,0.95352832460776,2,1,0
1,1,0.765680987853557,2,0,1
0,0,0.456559193320572,2,1,0
1,1,0.392419198295102,2,0,1
0,0,0.534653035691008,2,1,0
1,1,0.786229507764801,1,0,0
0,1,0.283987968694419,1,0,1
0,0,0.499994676094502,2,1,0
0,0,0.459920235676691,3,1,1
0,1,0.556344616692513,1,0,1
0,1,0.951225605094805,1,0,1
1,0,0.620808281935751,2,1,0
1,0,0.284428559010848,2,1,0
0,1,0.432128223823383,2,1,1
0,0,0.765766486758366,3,1,0
1,1,0.464769270969555,2,0,1
0,1,0.446968428790569,2,1,1
0,0,0.83838166273199,2,1,0
0,1,0.295640535186976,1,1,1
0,0,0.433300170348957,2,1,0
1,1,0.826413424918428,2,0,0
0,1,0.136421698145568,0,0,1
0,1,0.361640919465572,1,0,0
1,1,0.242073152447119,1,0,1
0,0,0.834189958171919,3,1,0
1,1,0.718874224461615,2,0,0
0,0,0.711650501936674,2,1,0
0,1,0.261959712486714,1,0,1
0,0,0.668219857150689,3,1,0
1,0,0.71607780829072,3,1,1
0,0,0.354871122865006,3,1,1
0,1,0.754572131671011,2,0,1
0,1,0.35209602676332,1,0,0
1,0,0.355535620357841,1,1,0
0,0,0.387093087425455,2,1,0
1,1,0.500872342381626,0,0,1
0,1,0.718770975247025,3,0,1
0,0,0.0568815965671092,2,1,0
1,1,0.32173438812606,2,0,1
0,1,0.90010771737434,1,0,0
1,0,0.518471474293619,3,0,1
0,0,0.699548483360559,3,1,1
0,1,0.854837371734902,2,0,1
0,1,0.366129071684554,1,0,1
1,1,0.320005738176405,1,0,0
1,1,0.0765034966170788,1,0,0
1,1,0.229326334316283,1,0,1
0,1,0.967933086911216,1,0,0
1,1,0.035986706847325,3,0,1
0,0,0.452518573496491,2,1,1
1,1,0.0161340998020023,2,0,1
0,0,0.925464219413698,1,0,0
1,0,0.221711303340271,2,1,0
0,0,0.0479619600810111,1,0,0
1,0,0.640580086968839,3,0,0
0,1,0.582167276181281,2,0,1
1,0,0.389381080633029,1,1,0
1,1,0.223872067872435,1,0,1
1,1,0.373287361813709,1,0,1
1,1,0.732321961084381,1,0,1
1,1,0.87802197271958,3,0,1
0,1,0.90885237720795,2,1,1
1,1,0.148423186969012,1,0,1
0,0,0.727998533286154,3,1,0
0,0,0.683048616629094,3,1,0
1,1,0.712954338639975,1,0,1
1,1,0.362769595813006,2,1,1
1,0,0.368539979681373,3,0,0
0,1,0.0646741262171417,1,0,0
0,1,0.409867943264544,2,0,1
1,1,0.179831850109622,3,0,1
1,1,0.319300496950746,2,0,1
0,1,0.688002295326442,1,0,1
1,1,0.10074695921503,2,0,0
1,0,0.665734210051596,2,0,1
1,1,0.309312454424798,0,0,0
0,1,0.564810183364898,1,0,1
1,0,0.286491872742772,3,1,0
1,1,0.60229595634155,1,0,1
1,0,0.696163821266964,3,0,0
1,0,0.561254269676283,0,1,0
1,1,0.090291113127023,2,0,1
1,0,0.925864784047008,2,0,0
1,1,0.732663252623752,1,1,1
0,1,0.002243272960186,1,0,1
0,0,0.854527476709336,1,0,0
1,1,0.988258977886289,2,0,0
0,1,0.20292907836847,0,0,1
1,0,0.078993767965585,2,1,0
1,1,0.120620847214013,0,1,0
1,1,0.16223435010761,0,0,0
0,1,0.925160619895905,2,0,1
0,1,0.730649817502126,3,0,1
0,0,0.958293789532036,3,1,1
1,0,0.121884433086962,1,1,1
0,1,0.700381417060271,1,0,0
1,1,0.413472923217341,2,0,1
1,1,0.874901397619396,3,0,1
1,1,0.31797005305998,1,0,1
1,1,0.0456876857206225,1,0,1
1,1,0.0843120089266449,0,0,0
0,0,0.803694885922596,3,1,0
0,1,0.104716236004606,1,0,0
1,0,0.305994946043938,1,1,0
1,1,0.628108723089099,2,0,0
0,1,0.0117041587363929,1,0,0
0,1,0.830630051670596,2,0,1
1,0,0.497386961476877,1,0,1
1,1,0.578274016967043,0,1,1
0,0,0.885997297707945,1,1,0
1,0,0.764059682609513,3,1,0
1,1,0.228033822961152,1,0,1
0,0,0.610143440542743,1,1,0
0,1,0.130333140026778,0,0,1
1,1,0.880220724036917,0,0,1
1,1,0.542870395118371,2,1,1
1,0,0.678879985352978,0,1,0
0,0,0.912887029582635,2,0,0
1,1,0.984515222255141,2,0,1
1,1,0.447909557726234,2,0,1
1,1,0.911802481394261,2,0,1
0,1,0.706262083956972,0,0,1
0,0,0.603986242087558,3,1,1
1,0,0.702974476851523,2,1,0
1,1,0.813312531914562,1,0,1
0,0,0.50527846137993,3,1,0
0,1,0.438458281802014,2,0,1
1,0,0.715958309127018,2,1,1
1,1,0.0636539165861905,2,0,0
1,1,0.846182147506624,2,0,1
1,1,0.368370592361316,1,0,1
0,0,0.283903787145391,2,1,0
